Date,Open,High,Low,Close
01-Feb-23,18724.29,18917.51,18269.54,18535.01
02-Feb-23,18478.44,18583.91,18369.18,18535.68
03-Feb-23,18653.16,18805.3,18506.79,18786.42
06-Feb-23,18778.49,18778.49,18626.69,18692.17
07-Feb-23,18689.48,18743.27,18576.75,18642.5
08-Feb-23,18658.68,18823.85,18656.13,18792.85
09-Feb-23,18808.11,18840.68,18702.32,18816.73
10-Feb-23,18777.16,18801.82,18722.43,18775.18
13-Feb-23,18766.39,18803.54,18638.57,18689.12
14-Feb-23,18725.26,18883.45,18723.33,18857.42
15-Feb-23,18846.28,18963.25,18782.22,18940.52
16-Feb-23,19031.55,19067.43,18928.97,18963.48
17-Feb-23,18867.4,18956.86,18807.73,18864.12
20-Feb-23,18879.25,18930.37,18734.84,18760.9
21-Feb-23,18786.64,18846.31,18718.7,18744.98
22-Feb-23,18662.28,18686.42,18435.38,18455.4
23-Feb-23,18460.36,18527.21,18356.86,18418.72
24-Feb-23,18492.74,18504.72,18318.03,18363.76
27-Feb-23,18324.47,18346.54,18186.15,18285.38
28-Feb-23,18298.06,18335.6,18144.76,18192.14
01-Mar-23,18244.64,18363.2,18238.5,18344.99
02-Mar-23,18309.39,18340.21,18198.17,18212.76
03-Mar-23,18322.86,18547.24,18320.3,18496.73
06-Mar-23,18557.63,18711.18,18556.73,18620.53
08-Mar-23,18531.99,18680.71,18505.42,18665.26
09-Mar-23,18700.52,18700.52,18477.75,18496.18
10-Mar-23,18328.61,18332.25,18216.86,18307.21
13-Mar-23,18273.2,18425.88,17992.85,18035.53
14-Mar-23,18016.89,18107.76,17862.54,17922.48
15-Mar-23,18033.43,18095.55,17809.83,17838.76
16-Mar-23,17823.97,17937.99,17715.3,17861.54
17-Mar-23,17981.47,18026.61,17832.82,17978.32
20-Mar-23,17901.29,17917.69,17697.99,17861.08
21-Mar-23,17956.81,18008.2,17892.78,17988.05
22-Mar-23,18040.27,18093.3,17991.53,18034.08
23-Mar-23,17984.82,18091.86,17925.29,17953.46
24-Mar-23,17942.08,17988.7,17787.22,17818.41
27-Mar-23,17826.19,17966.98,17788.12,17856.01
28-Mar-23,17883.91,17939.6,17782.76,17821.78
29-Mar-23,17809.44,18004.01,17808.7,17957.44
31-Mar-23,18042.88,18280.58,18042.88,18256.53
03-Apr-23,18305.31,18325.62,18207.41,18297.89
05-Apr-23,18297.57,18480.81,18297.49,18464.26
06-Apr-23,18444.09,18547.68,18412.89,18507.69
10-Apr-23,18514.69,18604.43,18506.64,18532.07
11-Apr-23,18584.86,18663.17,18562.62,18637.15
12-Apr-23,18644.34,18740.24,18629.12,18727.54
13-Apr-23,18720.44,18760.34,18640.97,18744.13
17-Apr-23,18730.1,18737.35,18475.8,18613.42
18-Apr-23,18636.26,18671.13,18514.68,18564.6
19-Apr-23,18566.68,18572.81,18484.02,18519.75
20-Apr-23,18519.83,18592.53,18487.73,18528.44
21-Apr-23,18500.99,18570.11,18455.48,18524.17
24-Apr-23,18587.4,18664.28,18515.21,18650.48
25-Apr-23,18686.52,18719.42,18626.31,18676.22
26-Apr-23,18659.99,18743.79,18621.43,18725.39
27-Apr-23,18731.31,18849.22,18714.57,18834.37
28-Apr-23,18853.32,19013.19,18802.26,18984.02
02-May-23,19034.93,19109.88,19025.14,19076.17
03-May-23,19041.95,19045.22,18969.22,19015.49
04-May-23,19034.93,19199.12,18993.08,19186.06
05-May-23,19027.1,19146.63,18970.66,18985.95
08-May-23,19014.76,19216.31,19014.76,19195.65
09-May-23,19227.57,19278.41,19160.74,19195.99
10-May-23,19222.4,19259.38,19141.12,19249.94
11-May-23,19309.19,19311.48,19205.27,19229.79
12-May-23,19218.57,19277.38,19126.1,19248.8
15-May-23,19280.97,19399.73,19223.63,19337.09
16-May-23,19377.98,19378.48,19196.12,19221.64
17-May-23,19221.94,19237.93,19046.38,19114.95
18-May-23,19229.72,19235.08,19036.63,19058.1
19-May-23,19093.58,19153.96,18989.61,19137.46
22-May-23,19102.76,19269.66,19101.31,19246.52
23-May-23,19293.78,19358.36,19261.82,19281.9
24-May-23,19239.92,19331.86,19199.3,19218.31
25-May-23,19191.67,19277.98,19136.9,19260.06
26-May-23,19287.85,19454.97,19271.19,19445.94
29-May-23,19527.18,19595.43,19527.18,19549.01
30-May-23,19547.9,19603.7,19515.65,19575.01
31-May-23,19537.89,19546.4,19418.66,19475.94
01-Jun-23,19504.24,19516.3,19396.25,19416.8
02-Jun-23,19471.66,19511.71,19410.32,19460.18
05-Jun-23,19522.68,19575.25,19519.51,19527.89
06-Jun-23,19518.96,19558.82,19464.2,19537.03
07-Jun-23,19570.87,19679.4,19570.87,19663.99
08-Jun-23,19670.26,19722.59,19554.29,19571.47
09-Jun-23,19564.26,19614.91,19485.62,19495.4
12-Jun-23,19505.73,19560.43,19490.84,19535.36
13-Jun-23,19548.38,19672.5,19548.38,19663.12
14-Jun-23,19656.99,19713.59,19632.17,19700.32
15-Jun-23,19679.5,19740.01,19605.91,19621.49
16-Jun-23,19634.69,19810.14,19634.23,19769.74
19-Jun-23,19795.15,19827.96,19660.44,19695.47
20-Jun-23,19699.15,19785.05,19597.64,19752.12
21-Jun-23,19791.27,19824.91,19740.74,19804.32
22-Jun-23,19823.82,19827.98,19696,19707.86
23-Jun-23,19670.46,19685.03,19576.64,19598.97
26-Jun-23,19590.78,19658.24,19579.62,19622.05
27-Jun-23,19676.78,19768.53,19649.6,19754.25
28-Jun-23,19836.87,19955.41,19802.75,19920.25
30-Jun-23,19956.2,20159.43,19955.69,20144.26
03-Jul-23,20179.2,20312.09,20179.2,20284.6
04-Jul-23,20367.42,20406.11,20268.06,20353.88
05-Jul-23,20358.38,20392.1,20310,20370.32
06-Jul-23,20359.29,20483.85,20337.29,20469.85
07-Jul-23,20401.85,20499.05,20272.83,20302.73
10-Jul-23,20361.86,20406.38,20295.35,20325.86
11-Jul-23,20397.91,20487.35,20379.73,20411.32
12-Jul-23,20451.45,20467.03,20331.2,20351.39
13-Jul-23,20431.46,20546.11,20356.4,20388.48
14-Jul-23,20455.27,20571.86,20404.74,20542.65
17-Jul-23,20567.66,20711.04,20539.17,20691.75
18-Jul-23,20757.34,20806.83,20674.65,20737.32
19-Jul-23,20765.67,20841.15,20713.2,20820.52
20-Jul-23,20818.51,20980.08,20742.33,20966.83
21-Jul-23,20776.06,20865.52,20670.12,20711.16
24-Jul-23,20695.93,20755.6,20623.04,20638.99
25-Jul-23,20683.11,20693.73,20584.4,20643.98
26-Jul-23,20666.7,20800.81,20665.64,20749.89
27-Jul-23,20789.9,20846.77,20568.06,20631.83
28-Jul-23,20632.04,20656.44,20528.46,20615.37
31-Jul-23,20615.15,20746.2,20566.02,20724.91
01-Aug-23,20720.84,20763.58,20674.36,20700.51
02-Aug-23,20598.75,20642.14,20381.47,20488.51
03-Aug-23,20414.27,20496.32,20247.39,20334.74
04-Aug-23,20404.24,20499.45,20391.69,20476.02
07-Aug-23,20498.19,20580.71,20482.92,20555.16
08-Aug-23,20587.71,20589.53,20486.27,20525.26
09-Aug-23,20519.54,20606.96,20418.85,20587.6
10-Aug-23,20575.28,20582.35,20450.08,20498.48
11-Aug-23,20512.9,20513.05,20361.18,20375.75
14-Aug-23,20322.12,20415.19,20199.57,20379.27
16-Aug-23,20324.97,20434.48,20261.94,20412.8
17-Aug-23,20396.44,20407.95,20272.87,20311.17
18-Aug-23,20272.32,20323.05,20198.8,20253.91
21-Aug-23,20228.66,20382.16,20228.66,20346
22-Aug-23,20364.42,20402.32,20341.07,20352.81
23-Aug-23,20385.42,20430.42,20323.41,20401.59
24-Aug-23,20491.76,20551.89,20319.4,20339.33
25-Aug-23,20267.96,20293.96,20177.4,20219.77
28-Aug-23,20233.1,20318.63,20197.69,20255.32
29-Aug-23,20314.75,20323.05,20259.45,20293.98
30-Aug-23,20358.76,20410.91,20288.66,20298.14
31-Aug-23,20316.48,20343.4,20167.5,20203.2
01-Sep-23,20205.92,20407.57,20202.6,20382.99
04-Sep-23,20427.41,20485.98,20368.46,20469.77
05-Sep-23,20487.26,20534.17,20466.62,20520.82
06-Sep-23,20513.31,20585.56,20435.87,20559.33
07-Sep-23,20549.8,20686.57,20498.66,20676.87
08-Sep-23,20711.18,20828.31,20683.13,20777.89
11-Sep-23,20843.08,20967.98,20824.04,20956.34
12-Sep-23,21067.57,21077.48,20874.94,20953.48
13-Sep-23,20948.19,21063,20908.29,21035.07
14-Sep-23,21087.56,21139.22,21010.66,21067.87
15-Sep-23,21116.13,21195.75,21102.03,21171.26
18-Sep-23,21123.72,21169.64,21083.59,21102.12
20-Sep-23,20958.73,21017.87,20839.12,20861.5
21-Sep-23,20803.29,20803.29,20662.48,20695.61
22-Sep-23,20684.96,20752.89,20607.85,20620.86
25-Sep-23,20640.62,20683.58,20545.98,20624.15
26-Sep-23,20643.01,20650.7,20586.41,20609.45
27-Sep-23,20608.6,20681.46,20497.81,20666.05
28-Sep-23,20751.97,20751.97,20437.69,20467.68
29-Sep-23,20542.74,20683.59,20499.61,20591.26
03-Oct-23,20579.79,20579.81,20424.73,20470.91
04-Oct-23,20418.4,20418.9,20272.66,20378.08
05-Oct-23,20492.11,20522.86,20431.94,20490.44
06-Oct-23,20563.25,20628.91,20535.12,20599.99
09-Oct-23,20458.75,20534.96,20418.22,20447.54
10-Oct-23,20491.72,20668.04,20491.72,20637.21
11-Oct-23,20728,20795.39,20709.29,20763.26
12-Oct-23,20796.65,20805.24,20733.64,20751.6
13-Oct-23,20641.83,20766.55,20599.82,20711.7
16-Oct-23,20704.73,20735.94,20642.53,20683.43
17-Oct-23,20803.83,20807.61,20734.05,20770.19
18-Oct-23,20788.75,20801.35,20609.86,20620.2
19-Oct-23,20506.76,20622.55,20453.46,20559.13
20-Oct-23,20502.44,20532.1,20458.13,20477.79
23-Oct-23,20482.31,20496.08,20182.62,20205.27
25-Oct-23,20216.24,20279.17,19994.31,20041.9
26-Oct-23,19953.7,19953.7,19745.22,19760.21
27-Oct-23,19877.15,20002.65,19839.02,19961.01
30-Oct-23,19995.96,20080.29,19856.6,20060.81
31-Oct-23,20167.56,20169.26,19980.78,20001.52
01-Nov-23,19994.55,20017.12,19892.13,19904.77
02-Nov-23,20044.35,20099.06,19985.54,20057.55
03-Nov-23,20170.03,20207.65,20130.83,20155.8
06-Nov-23,20296.39,20358.29,20241.3,20348.27
07-Nov-23,20368.34,20368.34,20265.4,20346.65
08-Nov-23,20401.42,20407.52,20338,20374.52
09-Nov-23,20395.3,20400.27,20315.8,20333.39
10-Nov-23,20321.14,20387.71,20260.33,20355.01
12-Nov-23,20522.55,20522.55,20454.37,20465.1
13-Nov-23,20434.79,20440.63,20349.4,20379.33
15-Nov-23,20551.61,20637.18,20517.24,20617.41
16-Nov-23,20623.67,20822.67,20569.53,20708.43
17-Nov-23,20656.12,20753.36,20614.9,20676.97
20-Nov-23,20682.11,20699.67,20610.84,20634.4
21-Nov-23,20681.58,20761.18,20681.58,20715.05
22-Nov-23,20696.65,20760.47,20636.17,20743.46
23-Nov-23,20766.86,20811.56,20724.83,20738.25
24-Nov-23,20743.96,20770.93,20704.11,20728.43
28-Nov-23,20768.22,20856.91,20735.42,20832.13
29-Nov-23,20899.14,21054.15,20899.14,21041.28
30-Nov-23,21069.67,21111.46,20966.91,21087.38
01-Dec-23,21153.25,21250.07,21144.2,21223.24
04-Dec-23,21532.42,21678.35,21476.13,21662.23
05-Dec-23,21753.91,21853.16,21694.91,21842.35
06-Dec-23,21929.26,21951.36,21843.68,21923.92
07-Dec-23,21943.3,21943.62,21836.94,21893.92
08-Dec-23,21943.3,22002.77,21845.34,21956.14
11-Dec-23,21983.56,22018.99,21939.75,21985.19
12-Dec-23,22013.96,22024.37,21846.12,21884.97
13-Dec-23,21916.07,21933.25,21743.81,21908.65
14-Dec-23,22079.67,22197.29,22070.36,22173.14
15-Dec-23,22264.69,22487.94,22222.22,22453.81
18-Dec-23,22447.63,22483.2,22356.43,22414.52
19-Dec-23,22469.01,22505.68,22333.98,22453.91
20-Dec-23,22528.21,22602.71,22074.72,22133.61
21-Dec-23,21948.52,22280.51,21947.12,22249.1
22-Dec-23,22319.46,22388.01,22217.81,22345.33
26-Dec-23,22355.78,22488.11,22331.73,22451.81
27-Dec-23,22509.95,22692.34,22503.18,22667.39
28-Dec-23,22736.2,22825.51,22698.76,22802.56
29-Dec-23,22792.96,22806.82,22702.92,22759.31
01-Jan-24,22762.19,22865,22702.48,22773.05
02-Jan-24,22804.03,22804.03,22571.68,22686.44
03-Jan-24,22682.77,22690.43,22516.64,22535.62
04-Jan-24,22639.9,22712.96,22593.95,22683.44
05-Jan-24,22743.37,22782.79,22654.65,22739.67
08-Jan-24,22778.21,22797.79,22515.5,22532.27
09-Jan-24,22677.46,22753.2,22543.28,22567.28
10-Jan-24,22576.14,22670.61,22474.88,22649.93
11-Jan-24,22737.15,22761.01,22622.58,22678.03
12-Jan-24,22808.01,22976.29,22752.39,22929.03
15-Jan-24,23086.59,23166.38,23007.54,23145.52
16-Jan-24,23146.89,23177.15,23014.97,23077.4
17-Jan-24,22746.29,22891.26,22576.67,22597.27
18-Jan-24,22457.18,22566.65,22296.25,22489.48
19-Jan-24,22676.7,22712.02,22605.75,22660.46
20-Jan-24,22765.05,22770.93,22576.93,22607.78
23-Jan-24,22749.12,22798.57,22213.22,22256.93
24-Jan-24,22215.76,22510.29,22148.12,22485.37
25-Jan-24,22484.61,22493.62,22265.68,22385.12
29-Jan-24,22474.34,22811.5,22444.79,22788.18
30-Jan-24,22829.2,22862.77,22534.68,22555.54
31-Jan-24,22545.55,22782.96,22484.43,22769.07
01-Feb-24,22848.73,22878.37,22697.47,22736.01
02-Feb-24,22844.83,23186.08,22844.83,22908.19
05-Feb-24,22978.27,23023.4,22774.88,22821.42
06-Feb-24,22904.13,23009.76,22786.64,22988.78
07-Feb-24,23110.64,23117.26,22920.58,22991.31
08-Feb-24,23085.25,23085.44,22718.21,22779.79
09-Feb-24,22787.87,22857.96,22665.72,22835.67
12-Feb-24,22877.43,22886.69,22616.54,22655.49
13-Feb-24,22706.15,22811.84,22578.32,22787.28
14-Feb-24,22641.81,22923.21,22572.14,22892.73
15-Feb-24,22972.11,23015.68,22857.52,22974.23
16-Feb-24,23095.79,23144.65,23033.46,23111.52
19-Feb-24,23185.14,23262.21,23092.11,23191.81
20-Feb-24,23200.29,23291.94,23119.49,23268.67
21-Feb-24,23342.28,23342.96,23061.49,23118.5
22-Feb-24,23149.87,23332.25,22943.16,23300.34
23-Feb-24,23375.44,23381.42,23271.38,23305.62
26-Feb-24,23286.12,23293.75,23163.21,23207.11
27-Feb-24,23194.6,23311.51,23173.69,23291.14
28-Feb-24,23316.55,23326.23,22997.54,23023.89
29-Feb-24,23006.15,23149.77,22943.96,23078.72
01-Mar-24,23130.88,23460.04,23125.88,23441.85
02-Mar-24,23498.53,23529.9,23468.16,23477.07
04-Mar-24,23510.43,23542.29,23460.74,23506.91
05-Mar-24,23481.48,23524.04,23372.48,23459.3
06-Mar-24,23442.18,23600.28,23320.3,23579.38
07-Mar-24,23634.32,23643.39,23535.31,23603.78
11-Mar-24,23631.06,23633.52,23406.39,23427.21
12-Mar-24,23439.12,23555.32,23351.95,23425.87
13-Mar-24,23515.38,23533.51,22964.94,23058.32
14-Mar-24,22972.68,23282.36,22972.68,23228.67
15-Mar-24,23166.09,23198.51,22989.89,23089.53
18-Mar-24,23057.43,23195.07,22980.75,23121.06
19-Mar-24,23041.1,23045.77,22851.4,22872.5
20-Mar-24,22887.98,22988.44,22761.75,22898.98
21-Mar-24,23038.7,23153.18,23009.58,23089.25
22-Mar-24,22975.66,23261.61,22950.81,23174.42
26-Mar-24,23059.34,23151.04,23040.74,23086
27-Mar-24,23165.05,23276.87,23135.54,23212.59
28-Mar-24,23268.99,23617.8,23260.26,23440.8
01-Apr-24,23548.49,23636.13,23534.47,23566.43
02-Apr-24,23584.64,23612.96,23500.99,23564.94
03-Apr-24,23527.64,23633.77,23455.47,23541.85
04-Apr-24,23709.16,23735.69,23410.93,23626.06
05-Apr-24,23639.35,23657.54,23538.63,23626.16
08-Apr-24,23723.98,23817.2,23669.83,23781.19
09-Apr-24,23899.56,23899.56,23729.89,23764.28
10-Apr-24,23853.57,23903.46,23798.27,23880.23
12-Apr-24,23842.59,23858.72,23628.32,23642.64
15-Apr-24,23333.28,23550.39,23333.28,23394.25
16-Apr-24,23238.64,23332.77,23189.74,23266.13
18-Apr-24,23357.25,23444.33,23061.29,23101.52
19-Apr-24,22954.51,23298.19,22870.84,23260.5
22-Apr-24,23445.37,23490.84,23314.22,23455.5
23-Apr-24,23572.91,23576.91,23465.45,23482.24
24-Apr-24,23544.01,23598.44,23503.36,23519.63
25-Apr-24,23448.05,23750.73,23439.03,23692.52
26-Apr-24,23744.46,23747.67,23501.32,23533.42
29-Apr-24,23620.81,23785.46,23565.87,23770.3
30-Apr-24,23822.04,23909.91,23683.28,23721.3
02-May-24,23704.95,23837.17,23692.8,23771.98
03-May-24,23902.77,23922.6,23453.02,23583.57
06-May-24,23695.54,23712.99,23517.12,23554.49
07-May-24,23590.57,23607.45,23330.04,23404.87
08-May-24,23321.36,23479.7,23281.85,23409.04
09-May-24,23436.7,23436.7,23022.02,23047.03
10-May-24,23090.21,23230.12,23044.88,23155.26
13-May-24,23120.73,23235.06,22907.29,23210.86
14-May-24,23205.48,23386.26,23189.69,23334.22
15-May-24,23377.61,23418.34,23269.49,23316.74
16-May-24,23424.69,23555.1,23159.67,23528.41
17-May-24,23543.74,23646.7,23471.23,23602.86
18-May-24,23623.12,23687.62,23615.78,23642.9
21-May-24,23627.29,23754.59,23600.45,23687.03
22-May-24,23771.45,23804.1,23637.97,23778.99
23-May-24,23801.76,24190.95,23758.44,24165.93
24-May-24,24138.32,24238.44,24104.85,24160.2
27-May-24,24248.28,24317.95,24068.06,24132.29
28-May-24,24201.81,24201.81,24045.39,24073.62
29-May-24,23974.31,24016.63,23876.34,23889.67
30-May-24,23853.4,23890.27,23598.94,23670.21
31-May-24,23778.95,23849.88,23652.35,23715.64
03-Jun-24,24571.92,24625.45,24293.86,24508.93
04-Jun-24,24457.54,24457.54,22373.31,23018.57
05-Jun-24,23328.71,23828.8,22898.13,23780.69
06-Jun-24,24008.08,24088.41,23810.87,24002.24
07-Jun-24,24001.57,24518.83,23957.67,24491.01
10-Jun-24,24591.64,24625.98,24420.19,24452.37
11-Jun-24,24527.4,24597.84,24408.67,24465.93
12-Jun-24,24542.47,24651.28,24504.46,24526.13
13-Jun-24,24685.81,24695.05,24555.77,24607.2
14-Jun-24,24646.14,24710.51,24544.43,24684.02
18-Jun-24,24768.97,24808.21,24723.67,24780.78
19-Jun-24,24856.99,24885.64,24628.39,24732.75
20-Jun-24,24802.2,24835.96,24660.28,24784.63
21-Jun-24,24868.92,24885.41,24589.67,24690.8
24-Jun-24,24592.47,24763.61,24531.7,24742.58
25-Jun-24,24803.06,24954.18,24766.73,24923.33
26-Jun-24,24942.78,25101.85,24871.48,25076.99
27-Jun-24,25103.76,25303.66,25016.44,25258.04
28-Jun-24,25324.8,25397.9,25203.78,25240.71
01-Jul-24,25252.97,25398.5,25233.11,25373.42
02-Jul-24,25482.92,25485.49,25291.97,25365.51
03-Jul-24,25539.27,25563.79,25460.41,25538.65
04-Jul-24,25643.9,25660.48,25542.77,25563.45
05-Jul-24,25494.89,25636.46,25421.8,25593.02
08-Jul-24,25582.22,25627.33,25513.83,25593.6
09-Jul-24,25658.66,25727.8,25615.05,25717.59
10-Jul-24,25763.52,25763.52,25406.7,25603.53
11-Jul-24,25686.78,25686.78,25480.44,25611.41
12-Jul-24,25681.29,25902.82,25617.28,25799.54
15-Jul-24,25868.09,25927.77,25818.88,25872.97
16-Jul-24,25912.43,25956.95,25870.96,25899.55
18-Jul-24,25848.79,26107.09,25765.13,26055.16
19-Jul-24,26116.64,26116.64,25739.89,25769.07
22-Jul-24,25686.23,25844.01,25591.2,25750.71
23-Jul-24,25825.78,25837,25274.94,25720.88
24-Jul-24,25700.06,25750.13,25549.52,25651.32
25-Jul-24,25473.64,25669.8,25452.32,25649.63
26-Jul-24,25697.82,26115.29,25664.8,26087.07
29-Jul-24,26211.35,26260.27,26035.67,26105.39
30-Jul-24,26111.3,26238.69,26067.65,26126.94
31-Jul-24,26199.46,26259.49,26124.65,26231.91
01-Aug-24,26317,26360.77,26221.7,26285.53
02-Aug-24,26049.57,26115.54,25927.23,25958.38
05-Aug-24,25167.21,25560.92,25088.87,25253.71
06-Aug-24,25328.34,25610.63,25155.02,25181.75
07-Aug-24,25497.64,25550.49,25391.63,25526.67
08-Aug-24,25520.7,25568.63,25304.78,25333.32
09-Aug-24,25682.99,25682.99,25548.89,25629.39
12-Aug-24,25503.52,25740.93,25471.48,25613.57
13-Aug-24,25597.37,25628.34,25374.79,25393.32
14-Aug-24,25438.72,25455.2,25358.74,25405.44
16-Aug-24,25603.49,25852.56,25476.85,25831.55
19-Aug-24,25917.25,25928.42,25822.86,25861.66
20-Aug-24,25956.92,26022.93,25897.26,25997.24
21-Aug-24,25969.34,26080.29,25951.6,26064.34
22-Aug-24,26163.71,26170.3,26084.55,26116.97
23-Aug-24,26154.97,26172.92,26073.48,26129.4
26-Aug-24,26235.86,26357.83,26189.45,26315.72
27-Aug-24,26353.2,26380.77,26280.61,26310.18
28-Aug-24,26342.65,26447.07,26270.92,26363.31
29-Aug-24,26372.33,26502.03,26306.58,26459.59
30-Aug-24,26607.54,26607.54,26514.34,26544.73
02-Sep-24,26658.77,26658.77,26548.12,26589.42
03-Sep-24,26637.2,26643.88,26545.95,26582.88
04-Sep-24,26336.19,26525.68,26332.99,26507.6
05-Sep-24,26556.46,26594.77,26428.1,26446.74
06-Sep-24,26445.46,26463.77,26069.76,26130.45
09-Sep-24,26063.11,26245.81,26021.14,26218.65
10-Sep-24,26294.05,26411.11,26173.75,26322.4
11-Sep-24,26328.35,26393.6,26161.6,26196.76
12-Sep-24,26328.74,26717.5,26222.32,26672.45
13-Sep-24,26718.21,26719.08,26586.74,26645.87
16-Sep-24,26686.98,26737.72,26628.42,26679.4
17-Sep-24,26710.44,26734.51,26641.9,26710.72
18-Sep-24,26705.31,26764.33,26557.38,26645.87
19-Sep-24,26773.91,26894.63,26643.61,26689.8
20-Sep-24,26819.57,27146.36,26705.88,27100.79
23-Sep-24,27148.95,27274.43,27146.71,27261.47
24-Sep-24,27252.3,27334.21,27204.19,27267.02
25-Sep-24,27255.92,27351.46,27198.23,27328.72
26-Sep-24,27336.75,27589.53,27320,27558.21
27-Sep-24,27587.58,27621.19,27488.94,27519.29
30-Sep-24,27421.25,27460.36,27119.02,27133.92
01-Oct-24,27133.63,27238.49,27060.7,27121.36
03-Oct-24,26716.03,26956.89,26536.1,26559.79
04-Oct-24,26477.26,26808.17,26254.77,26303.16
07-Oct-24,26376.04,26447.73,25976.41,26084.7
08-Oct-24,25960.17,26349.34,25956.81,26319.48
09-Oct-24,26421.49,26540.33,26247.04,26285.69
10-Oct-24,26399.64,26443.86,26278.11,26299.77
11-Oct-24,26269.74,26332.34,26223.09,26261.06
14-Oct-24,26328.75,26464.57,26316.21,26434.46
15-Oct-24,26484.93,26532.75,26309.63,26360.48
16-Oct-24,26315.23,26397.6,26204.17,26260.56
17-Oct-24,26325.56,26332.73,26020.2,26042.76
18-Oct-24,25970.31,26169.83,25847.39,26124.03
21-Oct-24,26274.89,26274.89,25958.29,26057.58
22-Oct-24,26065.43,26158.91,25705.54,25730.04
23-Oct-24,25632.97,25875.17,25625.08,25694.72
24-Oct-24,25708.82,25744.88,25596.92,25661.55
25-Oct-24,25695.73,25701.67,25323.89,25419.09
28-Oct-24,25480.79,25747.74,25377.35,25589.87
29-Oct-24,25613.33,25742.36,25385.57,25718.58
30-Oct-24,25684.03,25758.75,25563.07,25596.36
31-Oct-24,25650,25650,25419.23,25451.6
01-Nov-24,25653.19,25653.19,25537.93,25559.76
04-Nov-24,25563.97,25563.97,25047.53,25234.26
05-Nov-24,25154.75,25468.46,25075.05,25452.78
06-Nov-24,25548.93,25803.85,25451.17,25746.85
07-Nov-24,25815.04,25815.04,25431.61,25449.52
08-Nov-24,25481.21,25535.01,25313.35,25409.08
11-Nov-24,25350.75,25596.26,25252.25,25394.59
12-Nov-24,25455.68,25508.58,25084,25123.54
13-Nov-24,25063.88,25118.74,24744.17,24794.28
14-Nov-24,24782.58,24909.04,24722.67,24765.67
18-Nov-24,24848.84,24856.29,24573.2,24679.06
19-Nov-24,24750.34,25020.71,24694.27,24743.04
21-Nov-24,24755.29,24755.49,24481.25,24571.06
22-Nov-24,24629.01,25204.13,24590.32,25166.38
25-Nov-24,25514.6,25617.62,25396.94,25491.46
26-Nov-24,25589.25,25606.67,25385.76,25445.62
27-Nov-24,25496.19,25622.71,25404.57,25536.73
28-Nov-24,25554.92,25607.48,25118.36,25159.62
29-Nov-24,25175.52,25438.88,25172.34,25393.48
02-Dec-24,25385.71,25557.03,25253.36,25530.78
03-Dec-24,25625.39,25743.62,25535.29,25713.9
04-Dec-24,25784.58,25837.45,25633.2,25734.11
05-Dec-24,25808.05,26138.09,25566.13,25974.93
06-Dec-24,26023.07,26032.49,25902.18,25963.5
09-Dec-24,25943.47,25987.5,25856.6,25898.07
10-Dec-24,25930.76,25958.41,25787.22,25887.28
11-Dec-24,25913.28,25968.07,25861.94,25912.99
12-Dec-24,25910.58,25953.06,25798.4,25824.41
13-Dec-24,25796.73,26087.48,25447.28,26065.2
16-Dec-24,26027.75,26063.15,25886.41,25952.5
17-Dec-24,25892.93,25917.28,25589.19,25610.17
18-Dec-24,25618.04,25674.9,25422.61,25472.64
19-Dec-24,25110.97,25260.12,25106.56,25203.61
20-Dec-24,25245.55,25322.86,24757.4,24813.3
23-Dec-24,24962.03,25103.46,24865.72,24974.17
24-Dec-24,25031.62,25092.11,24930.12,24951.12
26-Dec-24,24985.24,25077.44,24871.8,24965.15
27-Dec-24,25012.23,25156.75,25005.53,25028.94
30-Dec-24,25014.25,25131.81,24821.31,24875.01
31-Dec-24,24793.59,24914.25,24664.99,24862.9
01-Jan-25,24900.82,25042.73,24779.6,24965.06
02-Jan-25,25018.51,25457.07,24974.49,25429.79
03-Jan-25,25469.95,25469.95,25189.95,25222.11
06-Jan-25,25243.26,25306.27,24744.11,24808.9
07-Jan-25,24828.2,24984.44,24816.15,24896.42
08-Jan-25,24936.39,24936.39,24665.78,24862.03
09-Jan-25,24879.23,24879.23,24672.28,24693.63
10-Jan-25,24709.17,24769.18,24496.78,24588.61
13-Jan-25,24349.42,24479.29,24162.12,24196.33
14-Jan-25,24205.92,24394.43,24205.92,24293
15-Jan-25,24421.48,24442.62,24291.02,24360.54
16-Jan-25,24562.68,24563.13,24422.21,24460.31
17-Jan-25,24474.11,24474.11,24257.96,24378.18
20-Jan-25,24494.66,24585.62,24355.27,24513.14
21-Jan-25,24575.47,24582.23,24071.33,24119.63
22-Jan-25,24201.82,24280.12,24072.76,24262.54
23-Jan-25,24263.11,24383.59,24198.86,24320.44
24-Jan-25,24303.44,24452.19,24149.23,24182.36
27-Jan-25,24028.5,24082.88,23852.9,23888.17
28-Jan-25,23976.17,24203.32,23918.59,24008.2
29-Jan-25,24087.82,24267.69,24043.31,24244.99
30-Jan-25,24274.63,24401.85,24218.44,24337.19
31-Jan-25,24384.72,24647.85,24368.61,24614.03
01-Feb-25,24675.35,24741.57,24447.26,24608.56
03-Feb-25,24472.95,24491.22,24335.29,24472.08
04-Feb-25,24627.55,24891.93,24533.69,24871.25
05-Feb-25,24923.34,24933.89,24797.99,24815.37
06-Feb-25,24894.36,24905.92,24663.52,24716.54
07-Feb-25,24739.38,24811.17,24556.33,24679.27
